Date,Close,High,Low,Open,Volume
2022-01-14,70.56880187988281,71.12736522639335,69.07264353613972,69.8406681375917,531700
2022-01-18,68.49412536621094,70.40920616995716,68.48415645660779,69.32200145455127,621600
2022-01-19,67.5565414428711,69.53146624420741,67.52661188297384,68.86816844880326,542700
2022-01-20,67.40692138671875,70.5688008122968,67.33710096946119,68.30461790135496,443300
2022-01-21,65.14273071289062,67.48671816500506,65.13276180320207,67.06778805258914,1142100
2022-01-24,65.44197082519531,65.54171319930168,60.72408499732383,62.72893563431215,1757100
2022-01-25,64.37471008300781,65.80104807120819,63.29747420174,64.03557688637675,609600
2022-01-26,63.51691055297852,66.9580717734463,63.038140329304106,65.82099201660364,841200
2022-01-27,60.81385040283203,64.03557375929553,60.70612529799481,63.93583139216488,613400
2022-01-28,61.89108276367188,61.93098123271242,59.15810231816111,60.66423337763096,618600
2022-01-31,65.74120330810547,65.83096915877336,62.38980410085196,62.38980410085196,479100
2022-02-01,66.38953399658203,66.5790498320066,64.48442956151003,66.36958856594246,419500
2022-02-02,64.94324493408203,66.99796655529633,64.30488467098915,66.73863793018988,441400
2022-02-03,62.768829345703125,64.57419129263714,62.679059693844216,63.46703732628047,438500
2022-02-04,64.49440002441406,65.07290877689084,62.359877678330776,63.2974688323643,379000
2022-02-07,64.56422424316406,66.20999236316615,64.33480994463768,64.82355288167476,313900
2022-02-08,65.96063232421875,66.10027316271491,64.19516880331454,64.59414588895568,265800
2022-02-09,67.64630889892578,67.7061528004309,66.67879190536516,66.84835469953315,374400
2022-02-10,65.97061157226562,68.39937298139476,65.63148598185194,65.97061157226562,390800
2022-02-11,64.86344909667969,67.21740546037573,64.32483118873012,65.91076296377965,443900
2022-02-14,64.773681640625,65.97060522197677,64.24504026536373,64.58915027785781,399100
2022-02-15,67.3470687866211,67.4468187609606,65.83096506082894,66.05040282860845,302800
2022-02-16,67.11766815185547,67.53659068632008,66.2498935220171,66.84835537266015,299800
2022-02-17,64.86344909667969,66.58902170602859,64.75373021117952,66.26484950437634,365700
2022-02-18,64.02560424804688,65.4818641020683,63.56677947074465,64.88340229505131,388100
2022-02-22,62.1204948425293,64.02560683621674,61.63175190152487,63.08801181441412,594400
2022-02-23,59.92613220214844,63.0680625204522,59.846335262100425,62.88852321027169,461600
2022-02-24,62.91844940185547,63.03315274781102,57.00363625467976,57.173199046067126,713300
2022-02-25,63.8759880065918,63.95578494487878,61.84121173940305,63.257573149650014,433600
2022-02-28,66.24989318847656,66.45935445465432,63.71640114891024,63.71640114891024,413800
